rtosTick,pitch,roll,yaw,ax,ay,az,gx,gy,gz,mx,my,mz,m1CMD,m2CMD,m3CMD,m4CMD,asp,asr,asy,rsp,rsr,rsy
9276,0.21913820505142206,4.035660266876222,309.8984069824219,0.1928363144397736,0.4034607112407684,9.7494535446167,1.933724403381348,-1.203434705734253,0.11798024922609328,-0.13253000378608704,-0.0701799988746643,0.35089999437332153,1122,1197,1191,1128,0,0,0,1,1,0
9278,0.3524865210056305,4.1803011894226065,310.4739074707031,0.2105388641357422,0.418591171503067,9.754632949829102,1.7720364332199097,-1.218881607055664,0.0623970739543438,-0.13253000378608704,-0.0701799988746643,0.35089999437332153,1122,1197,1191,1128,0,0,0,1,1,0
9279,0.3398994207382202,4.233559846878052,310.7469177246094,0.2247851863503456,0.4325421154499054,9.767276287078857,1.8020402193069458,-1.2397385239601135,0.07575150765478611,-0.13253000378608704,-0.0701799988746643,0.35089999437332153,1120,1199,1189,1130,0,0,0,1,1,0
9280,0.32731232047080994,4.286818504333496,311.0199279785156,0.23903150856494906,0.4464930593967438,9.779919624328613,1.832044005393982,-1.260595440864563,0.08910594135522842,-0.13253000378608704,-0.0701799988746643,0.35089999437332153,1120,1199,1189,1130,0,0,0,1,1,0
9282,0.2985379099845886,4.320089340209962,311.54449462890625,0.2301347255706787,0.4452197551727295,9.769354820251463,1.932085394859314,-1.272645354270935,0.18457353115081787,-0.13253000378608704,-0.0701799988746643,0.35089999437332153,1120,1199,1189,1130,0,0,0,1,1,0
9284,0.30650168657302856,4.271759986877441,312.051025390625,0.20631402730941767,0.42481866478919983,9.745757102966307,1.9267740249633791,-1.2338345050811768,0.29425373673439026,-0.13253000378608704,-0.0701799988746643,0.35089999437332153,1120,1199,1189,1130,0,0,0,1,1,0
9286,0.3344589471817017,4.1827073097228995,312.54083251953125,0.18539230525493625,0.4075756669044495,9.735076904296877,1.8552031517028809,-1.2053403854370115,0.31460240483284,-0.13253000378608704,-0.0701799988746643,0.35089999437332153,1120,1199,1189,1130,0,0,0,1,1,0
9287,0.317778617143631,4.1530396938323975,312.7783203125,0.1917080283164978,0.4105885922908783,9.742944240570068,1.8533576130867004,-1.1726454496383667,0.2559783607721329,-0.13253000378608704,-0.0701799988746643,0.35089999437332153,1118,1201,1197,1122,0,0,0,1,1,0
9288,0.3010982871055603,4.123372077941895,313.01580810546875,0.1980237513780594,0.4136015176773071,9.750811576843262,1.85151207447052,-1.1399505138397217,0.19735431671142575,-0.13253000378608704,-0.0701799988746643,0.35089999437332153,1118,1201,1197,1122,0,0,0,1,1,0
9290,0.17973138391971588,4.012555122375488,313.4146728515625,0.2145940214395523,0.4166855216026306,9.749753952026367,1.8773970603942869,-1.1384010314941406,0.11649991571903227,-0.13514000177383426,-0.07916999608278275,0.3419100046157837,1118,1201,1197,1122,0,0,0,1,1,0
9292,0.07292771339416504,3.94395112991333,313.8094482421875,0.2243100851774216,0.41851282119750977,9.736919403076172,1.8289899826049805,-1.165822982788086,0.14944341778755188,-0.13514000177383426,-0.07916999608278275,0.3419100046157837,1118,1201,1197,1122,0,0,0,1,1,0
9294,-0.014723056927323341,3.9179883003234863,314.19683837890625,0.22821831703186035,0.4308215379714966,9.742050170898438,1.7211313247680664,-1.1903603076934814,0.2303653508424759,-0.13514000177383426,-0.07916999608278275,0.3419100046157837,1118,1201,1197,1122,0,0,0,1,1,0
